index,index,1. open,2. high,3. low,4. close,5. volume,Ticker
116,4/29/2011,16.3,16.69,15.951,16.15,1207900,CLDT
117,3/31/2011,17.66,17.66,15.8299,16.25,1439100,CLDT
118,2/28/2011,16.7,18.04,16.01,17.47,3575300,CLDT
119,1/31/2011,17.3,17.57,16.5,16.54,426600,CLDT
120,12/31/2010,16.65,17.61,16.38,17.25,620900,CLDT
121,11/30/2010,18.56,18.72,16.11,16.43,1027400,CLDT
122,10/29/2010,18.75,19.46,17.33,18.44,734800,CLDT
123,9/30/2010,16.46,18.92,16.46,18.61,656200,CLDT
124,8/31/2010,15.37,17.29,14.92,16.27,498800,CLDT
125,7/30/2010,17.93,17.93,14.25,15.17,1090400,CLDT
126,6/30/2010,17.85,18.59,16.99,17.87,1020100,CLDT
127,5/28/2010,19.83,20.58,17.47,18,588200,CLDT
0,12/14/2020,11.48,14.16,11.305,13.11,159188514,CLF
1,11/30/2020,8.39,11.598,7.59,11.01,202544705,CLF
2,10/30/2020,6.48,9.04,6.39,8.28,232726244,CLF
3,9/30/2020,6.55,7.315,5.48,6.42,232310225,CLF
4,8/31/2020,5.25,6.71,5.2,6.58,169896190,CLF
5,7/31/2020,5.54,6.18,4.92,5.18,230794873,CLF
6,6/30/2020,5.22,7.09,5.2,5.52,272551171,CLF
7,5/29/2020,4.2,5.58,3.8,5.22,269878250,CLF
8,4/30/2020,3.78,4.9,3.3,4.38,262404878,CLF
9,3/31/2020,5.84,6.12,2.63,3.95,338613396,CLF
10,2/28/2020,7.05,7.93,5.38,5.81,217648465,CLF
11,1/31/2020,8.44,8.46,6.88,7.02,221310018,CLF
12,12/31/2019,8.1,9.02,7.08,8.4,259230559,CLF
13,11/29/2019,7.35,8.3,7.05,7.99,164466917,CLF
14,10/31/2019,7.21,7.69,6.59,7.23,402201878,CLF
15,9/30/2019,7.72,8.67,6.64,7.22,243701730,CLF
16,8/30/2019,10.53,10.58,7.49,7.94,210442145,CLF
17,7/31/2019,10.92,11.61,10.09,10.66,207553769,CLF
18,6/28/2019,8.7,10.73,8.6,10.67,161892951,CLF
19,5/31/2019,9.95,10.535,8.46,8.7,199875822,CLF
20,4/30/2019,10.25,11.075,9.13,9.99,246592861,CLF
21,3/29/2019,11.15,11.2,9.21,9.99,203062833,CLF
22,2/28/2019,10.64,12.26,10.35,11.09,244754929,CLF
23,1/31/2019,7.49,10.93,7.44,10.71,202431106,CLF
24,12/31/2018,9.59,9.74,7.4,7.69,157789069,CLF
25,11/30/2018,10.9,11.28,8.43,9.28,180688655,CLF
26,10/31/2018,12.75,12.94,9.61,10.76,236921624,CLF
27,9/28/2018,9.89,13.1,9.5,12.66,205016314,CLF
28,8/31/2018,10.73,11.14,9.4178,10.05,210975685,CLF
29,7/31/2018,8.3,11.44,8.11,10.79,315449894,CLF
30,6/29/2018,8.56,9.14,8.13,8.43,179590671,CLF
31,5/31/2018,7.35,9.08,7.08,8.46,200661204,CLF
32,4/30/2018,6.91,8.03,6.65,7.42,224218262,CLF
33,3/29/2018,7.24,8.17,6.4,6.95,277178177,CLF
34,2/28/2018,6.81,8.065,6.3,7.03,255588052,CLF
35,1/31/2018,7.34,9.15,6.79,6.85,363719253,CLF
36,12/29/2017,6.69,7.42,5.96,7.21,224394793,CLF
37,11/30/2017,6.19,6.745,5.6,6.66,184434396,CLF
38,10/31/2017,7.12,7.73,5.69,5.96,267644995,CLF
39,9/29/2017,8.47,8.77,6.66,7.15,192239247,CLF
40,8/31/2017,7.65,8.62,7.08,8.36,206610823,CLF
41,7/31/2017,7,8,6.45,7.72,268913628,CLF
42,6/30/2017,5.93,7.2,5.56,6.92,292373123,CLF
43,5/31/2017,6.83,6.951,5.61,5.89,307780839,CLF
44,4/28/2017,8.28,9.0601,6.22,6.72,358247504,CLF
45,3/31/2017,11.09,11.27,7.7,8.21,368166451,CLF
46,2/28/2017,8.92,12.37,8.48,10.66,604535185,CLF
47,1/31/2017,8.59,9.99,8.28,8.77,236437610,CLF
48,12/30/2016,9.02,10.9,8.39,8.41,312108716,CLF
49,11/30/2016,5.65,10.14,5.307,8.81,324025370,CLF
50,10/31/2016,5.9,6.66,4.91,5.52,201045891,CLF
51,9/30/2016,5.74,6.43,5.185,5.85,211973175,CLF
52,8/31/2016,7.97,8.42,5.53,5.7,312722022,CLF
53,7/29/2016,5.59,8.45,5.41,7.91,246262788,CLF
54,6/30/2016,4.2,5.7,4,5.67,302590678,CLF
55,5/31/2016,5.29,5.43,2.77,4.28,275819409,CLF
56,4/29/2016,2.82,5.83,2.77,5.27,224873836,CLF
57,3/31/2016,2.16,3.75,2.07,3,203380507,CLF
58,2/29/2016,1.65,2.17,1.48,2.16,65754605,CLF
59,1/29/2016,1.57,1.83,1.2,1.61,72199209,CLF
60,12/31/2015,2.24,2.45,1.42,1.58,86880021,CLF
61,11/30/2015,2.81,3.47,2.07,2.24,105785719,CLF
62,10/30/2015,2.43,3.73,2.33,2.76,118869863,CLF
63,9/30/2015,3.77,4.53,2.33,2.44,100133796,CLF
64,8/31/2015,2.51,4.2,2.41,3.97,101632397,CLF
65,7/31/2015,4.34,4.35,2.28,2.52,196001310,CLF
66,6/30/2015,5.36,5.59,4.27,4.33,163131726,CLF
67,5/29/2015,6.05,6.87,4.7,5.31,181761380,CLF
68,4/30/2015,4.69,6.38,4.35,5.94,248281487,CLF
69,3/31/2015,6.8,6.93,4.12,4.81,194719013,CLF
70,2/27/2015,6.4,7.41,6.15,6.84,155218167,CLF
71,1/30/2015,7.35,9.39,6.02,6.42,206022108,CLF
72,12/31/2014,8.9,9,5.63,7.14,181858622,CLF
73,11/28/2014,11.33,11.69,7.91,9.12,175041814,CLF
74,10/31/2014,10.32,11.7,7,11.23,392174032,CLF
75,9/30/2014,15.06,15.4,10.19,10.38,184364910,CLF
76,8/29/2014,17.29,18.41,14.68,15.07,108332600,CLF
77,7/31/2014,15.11,18.33,14.45,17.45,131859752,CLF
78,6/30/2014,15.75,16.01,13.6,15.05,119385800,CLF
79,5/30/2014,17.68,18.37,15.62,15.68,80718800,CLF
80,4/30/2014,20.63,21.25,17.12,17.72,158943000,CLF
81,3/31/2014,19.75,20.86,17.4,20.46,134981200,CLF
82,2/28/2014,19.4,23.53,18.42,20.03,166740000,CLF
83,1/31/2014,26.03,26.63,18.72,19.32,218811500,CLF
84,12/31/2013,25.08,27.13,23.212,26.21,134206400,CLF
85,11/29/2013,25.81,28.98,24.2,25.01,157032300,CLF
86,10/31/2013,20.3,25.76,19.88,25.68,177797400,CLF
87,9/30/2013,21.71,24.1,19.99,20.5,139971000,CLF
88,8/30/2013,19.76,25.95,19.4,20.87,191357900,CLF
89,7/31/2013,16.46,20.3,15.41,19.51,171878100,CLF
90,6/28/2013,18.14,19.5,15.5,16.25,209292500,CLF
91,5/31/2013,21.08,23.75,18.04,18.04,255661400,CLF
92,4/30/2013,19.51,22,16.735,21.34,306732600,CLF
93,3/28/2013,25.27,26.08,17.95,19.01,267398800,CLF
94,2/28/2013,37.84,38.52,25.2,25.46,196090100,CLF
95,1/31/2013,40.13,40.4,34.8,37.31,142456200,CLF
96,12/31/2012,29.12,38.72,28.05,38.57,171306600,CLF
97,11/30/2012,36.61,38.36,28.33,28.75,164446700,CLF
98,10/31/2012,39.95,46.5,36.02,36.27,168204000,CLF
99,9/28/2012,35.76,46.83,32.25,39.13,205099200,CLF
100,8/31/2012,41.21,45.25,35.51,35.84,115365600,CLF
101,7/31/2012,49.23,50.89,36.06,40.89,89423400,CLF
102,6/29/2012,46.35,53.13,44.4,49.29,76850100,CLF
103,5/31/2012,62.74,63,47.06,47.78,85840000,CLF
104,4/30/2012,69.26,71.6,61.3,62.26,79197200,CLF
105,3/30/2012,64.18,73.63,59.4,69.26,92519700,CLF
106,2/29/2012,73.31,77.67,62.91,63.48,66467900,CLF
107,1/31/2012,64.51,78.85,64.39,72.25,64476800,CLF
108,12/30/2011,67.36,73.37,59.33,62.35,62118400,CLF
109,11/30/2011,64.16,74.38,59.55,67.81,81448300,CLF
110,10/31/2011,50.21,73.72,47.31,68.22,113930600,CLF
111,9/30/2011,83.1803,83.58,51.08,51.17,92742200,CLF
112,8/31/2011,91.33,91.8,67.09,82.85,95466200,CLF
113,7/29/2011,92.65,102,86.949,89.82,59805000,CLF
114,6/30/2011,89.82,93.1,80.37,92.45,93142900,CLF
115,5/31/2011,94.52,95.1,83,90.7,77345300,CLF
116,4/29/2011,99.13,102.48,90.1,93.72,63529300,CLF
117,3/31/2011,97.49,101.6,82.33,98.28,100949200,CLF
118,2/28/2011,86.52,101.62,85.8,97.07,73774800,CLF
119,1/31/2011,79.55,91.4186,79.15,85.46,82722000,CLF
120,12/31/2010,69.96,80.4,69.34,78.01,58105800,CLF
121,11/30/2010,65.71,71.88,64.76,68.34,67464800,CLF
122,10/29/2010,65.28,70.95,61.93,65.2,88720400,CLF
123,9/30/2010,63.89,68.83,59.8601,63.92,96797200,CLF
124,8/31/2010,58.32,65,55.72,61.19,108335900,CLF
125,7/30/2010,46.91,57.75,44.2,56.57,143325300,CLF
126,6/30/2010,54.23,60.27,47,47.16,146411700,CLF
127,5/28/2010,61.89,62.41,46.4,55.86,242736600,CLF
128,4/30/2010,72.47,76.17,62.25,62.53,128099700,CLF
129,3/31/2010,57.04,73.95,56.22,70.95,148485900,CLF
130,2/26/2010,40.86,56.46,39.13,56.4,120447600,CLF
131,1/29/2010,47.12,55.4,39.19,39.95,87066700,CLF
132,12/31/2009,45.04,48.41,40.35,46.09,90750500,CLF
133,11/30/2009,36.4,45.465,34.12,44.06,78821400,CLF
134,10/30/2009,32.15,40.21,29.05,35.57,108984400,CLF
135,9/30/2009,25.2,35.57,23.67,32.36,102381700,CLF
136,8/31/2009,28.31,29.75,25.07,25.31,86669000,CLF
137,7/31/2009,24.92,28.39,19.44,27.39,101342800,CLF
138,6/30/2009,28.15,31.3668,22.34,24.47,130889400,CLF
139,5/29/2009,23.27,32.14,20.62,27.25,171144900,CLF
140,4/30/2009,17.5,23.4,17.18,23.06,110878000,CLF
141,3/31/2009,14.89,19.25,11.8,18.16,150139900,CLF
142,2/27/2009,22.36,31.44,15.01,15.43,86235400,CLF
143,1/30/2009,26.02,32.48,20.26,23.17,88789000,CLF
144,12/31/2008,22.46,29.5,17.21,25.61,75419400,CLF
145,11/28/2008,26.98,35.51,13.73,23.75,111270000,CLF
146,10/31/2008,53.3,53.3,21.56,26.99,184949300,CLF
147,9/30/2008,98.31,99.01,42.16,52.94,102684100,CLF
148,8/29/2008,110,112.1,84.3286,101.22,77740600,CLF
149,7/31/2008,118,118.1,85.3,108.41,124970200,CLF
150,6/30/2008,106.55,121.95,95.34,119.19,64420600,CLF
151,5/30/2008,159.68,192.4,90.77,106.7,57965150,CLF
152,4/30/2008,120.54,168.84,114.63,160.4,36260000,CLF
153,3/31/2008,122.18,125.35,104.47,119.82,32284900,CLF
154,2/29/2008,103.01,127.7799,95.57,119.46,38437600,CLF
155,1/31/2008,101.81,103.38,77.25,102,37726300,CLF
156,12/31/2007,91.5,105.21,88.45,100.8,21098600,CLF
157,11/30/2007,94.81,94.81,73.5001,90.2,35896800,CLF
158,10/31/2007,88.81,106.29,87.48,95.65,28310600,CLF
159,9/28/2007,75.27,90,71.09,87.97,22532800,CLF
160,8/31/2007,68.04,76.88,56.39,76.27,34782500,CLF
161,7/31/2007,77.9,87.54,67.94,69.27,26368600,CLF
162,6/29/2007,90.4,92.06,72.16,77.67,48230000,CLF
163,5/31/2007,69.3,88.64,67.41,88.29,29979000,CLF
164,4/30/2007,64.26,70.75,64.2,69.29,14256000,CLF
165,3/30/2007,55.15,64.84,51.81,64.01,18878700,CLF
166,2/28/2007,54.76,60.9,52.52,56.32,13942700,CLF
167,1/31/2007,48.7,55,46,54.66,13477500,CLF
168,12/29/2006,47.9,49.47,45.04,48.44,14382100,CLF
169,11/30/2006,42.41,48.25,41.12,48.04,14726700,CLF
170,10/31/2006,38.11,45.17,36.83,42.29,21484300,CLF
171,9/29/2006,36.55,39.16,34.12,38.11,23585600,CLF
172,8/31/2006,36.02,37.74,33.31,36.47,24152700,CLF
173,7/31/2006,39.64,40.1,33.16,36.15,21234500,CLF
174,6/30/2006,73.62,81.75,62.78,79.29,23225300,CLF
175,5/31/2006,86.75,100.85,69.75,73.62,24378600,CLF
176,4/28/2006,88,94.94,80.73,85.59,14514400,CLF
177,3/31/2006,86.15,95.02,80.49,87.12,15013100,CLF
178,2/28/2006,108.14,110.36,83.4,86.05,13352900,CLF
179,1/31/2006,88.57,109.5,88.57,107.85,9105200,CLF
180,12/30/2005,96.5,99.25,84.5,88.57,8303000,CLF
181,11/30/2005,81.29,96.2,80.02,95.29,14524000,CLF
182,10/31/2005,86.8,87.77,70.9,81.54,12767000,CLF
183,9/30/2005,71.5,88.67,71.5,87.11,9488000,CLF
184,8/31/2005,73.33,79.79,68.33,71.08,11194600,CLF
185,7/29/2005,57.9,73.73,56.85,72.71,13153800,CLF
186,6/30/2005,58.26,64.5,55.6,57.76,17524900,CLF
187,5/31/2005,58.01,63.4,51.14,58.63,18180700,CLF
188,4/29/2005,73.3,75.5,56.2,58.01,23303500,CLF
189,3/31/2005,80,88.35,68.5,72.87,28704700,CLF
190,2/28/2005,65.9,80.79,63.7,80.35,16709600,CLF
191,1/31/2005,51.51,65.95,46.8,65.48,20088150,CLF
192,12/31/2004,97.1,108.1,88.1,103.86,6955100,CLF
193,11/30/2004,73.15,97.79,72.74,96.9,6773500,CLF
194,10/29/2004,81.5,84.4,66.8,72.9,9186600,CLF
195,9/30/2004,66.64,81.37,65.89,80.87,5927600,CLF
196,8/31/2004,65.54,69.4,62.52,66.75,6169700,CLF
197,7/30/2004,56.25,66.33,49.76,65.54,6608800,CLF
198,6/30/2004,47.05,57.1,45.51,56.39,5543500,CLF
199,5/28/2004,47.4,47.9,38.8,46.89,8699500,CLF
200,4/30/2004,65.63,68.76,47.28,47.38,6749600,CLF
201,3/31/2004,59.9,69.16,58.03,65.43,7546000,CLF
202,2/27/2004,44.38,59.9,42.01,59.15,5684200,CLF
203,1/30/2004,50.95,55.85,42.66,44.39,7469800,CLF
204,12/31/2003,39.25,54.4,38.25,50.95,6145600,CLF
205,11/28/2003,30.12,38.81,30.04,38.6,2878500,CLF
206,10/31/2003,25.65,30.51,25.6,30,1698700,CLF
207,9/30/2003,26.05,27.3,25,25.6,1041100,CLF
208,8/29/2003,21,26.7,20.52,25.9,1814800,CLF
209,7/31/2003,17.95,21.2,17.35,19.7,1101400,CLF
210,6/30/2003,15.1,18.03,14.83,17.85,1110200,CLF
211,5/30/2003,17.98,19.9,14.75,15.1,1093100,CLF
212,4/30/2003,18.67,18.85,16.13,18,869800,CLF
213,3/31/2003,21.13,21.28,18.56,18.65,470600,CLF
214,2/28/2003,20.65,21.2,19.9,21.08,468800,CLF
215,1/31/2003,20.1,21.61,19.94,20.49,496600,CLF
216,12/31/2002,21.1,21.42,19.11,19.85,541400,CLF
217,11/29/2002,20.3,23.39,18.4,20.75,710500,CLF
218,10/31/2002,24.2,25.35,15.7,20.2,1523900,CLF
219,9/30/2002,26.32,28.74,23.91,24.05,658000,CLF
220,8/30/2002,24.4,27.44,22.87,26.32,798500,CLF
221,7/31/2002,27.65,27.83,21.7,24.4,1344800,CLF
222,6/28/2002,28.65,28.83,24.74,27.6,1220800,CLF
223,5/31/2002,26.98,30,26.4,28.59,1280300,CLF
224,4/30/2002,22.37,32.25,22,27,2854800,CLF
225,3/28/2002,16.73,22.06,16.68,22,1100300,CLF
226,2/28/2002,17.98,17.98,16.4,16.73,446500,CLF
227,1/31/2002,18.3,19.24,15.8,17.4,1375100,CLF
228,12/31/2001,16.88,18.35,16.1,18.3,762500,CLF
229,11/30/2001,16.3,17.31,15.75,16.91,558200,CLF
230,10/31/2001,14.23,16.86,13.65,16.3,851700,CLF
231,9/28/2001,16.85,17,14,14.4,782100,CLF
232,8/31/2001,16.7,17.25,15.55,16.8,616200,CLF
233,7/31/2001,18.5,18.85,15.2,16.75,1169500,CLF
234,6/29/2001,20.36,22.45,17.75,18.5,1164500,CLF
235,5/31/2001,19.24,21.35,18.13,20.3,786000,CLF
236,4/30/2001,18,19.55,16.36,19.23,414100,CLF
237,3/30/2001,17.95,19.67,17.3,18,708100,CLF
238,2/28/2001,16.26,19.1,15.8,17.95,777200,CLF
239,1/31/2001,21.5,22.38,13.69,16.3,2434600,CLF
240,12/29/2000,19.94,22.94,19.69,21.56,976500,CLF
241,11/30/2000,20.56,22.44,19.75,19.81,918600,CLF
242,10/31/2000,22.75,23.19,19.88,20.63,1532700,CLF
243,9/29/2000,25.13,27.25,22.56,22.88,817800,CLF
244,8/31/2000,24.75,26.13,23.75,25.13,587000,CLF
245,7/31/2000,25.75,26.38,24.06,24.81,675100,CLF
246,6/30/2000,25.63,26.25,24.5,25.81,888400,CLF
247,5/31/2000,24.81,25.94,21.94,25.38,1585500,CLF
248,4/28/2000,23.81,24.69,22.63,24.56,758100,CLF
249,3/31/2000,24.94,26.13,22,23.63,1292100,CLF
250,2/29/2000,27.94,27.94,22.75,24.94,1028600,CLF
251,1/31/2000,31.13,31.38,27.88,27.94,1167700,CLF
252,12/31/1999,28.31,31.69,27.38,31.13,1885400,CLF
0,12/14/2020,13.91,14.31,12.97,13.28,5556662,CLI
1,11/30/2020,11.19,15.06,10.345,13.66,13501737,CLI
2,10/30/2020,12.17,13.33,10.64,10.99,15513641,CLI
3,9/30/2020,12.46,14.6,12.14,12.62,40037179,CLI
4,8/31/2020,14,14.33,12.37,12.63,15764986,CLI
5,7/31/2020,15.22,15.85,13.86,14.42,10063780,CLI
6,6/30/2020,15.28,18.83,14.78,15.29,20123600,CLI
7,5/29/2020,15.79,16.06,12.9,15.21,16707000,CLI
8,4/30/2020,14.29,17.75,13.4,16.19,18626400,CLI
9,3/31/2020,18.97,22.47,13.83,15.23,29947800,CLI
10,2/28/2020,21.96,22.29,18.31,18.98,16571800,CLI
11,1/31/2020,23.02,23.89,21.93,21.96,10148300,CLI
12,12/31/2019,21.42,23.4,19.96,23.13,15277500,CLI
13,11/29/2019,21.53,22.51,21.01,21.39,12107500,CLI
14,10/31/2019,21.75,22.5,20.91,21.42,8466800,CLI
15,9/30/2019,20.23,22.14,20.23,21.66,9580600,CLI
16,8/30/2019,23.82,23.88,19.97,20.37,8426600,CLI
17,7/31/2019,23.25,24.09,22.56,23.78,8630400,CLI
18,6/28/2019,22.8,24.88,21.92,23.29,11302400,CLI
19,5/31/2019,23.33,23.78,22.03,22.72,7157900,CLI
20,4/30/2019,22.04,23.37,21.68,23.28,7032000,CLI
21,3/29/2019,21.08,22.55,20.66,22.2,11121600,CLI
22,2/28/2019,20.6,22.06,20.04,21.01,7223900,CLI
23,1/31/2019,19.2,21.17,18.74,20.6,11012900,CLI
24,12/31/2018,21.75,22.26,19.02,19.59,16933100,CLI
25,11/30/2018,20.3,21.75,19.84,21.66,10865400,CLI
26,10/31/2018,21.04,21.05,19.29,20.3,12018200,CLI
27,9/28/2018,21.78,21.82,19.34,21.26,10303100,CLI
28,8/31/2018,19.34,21.92,18.92,21.84,12195700,CLI
29,7/31/2018,20.07,20.96,19.13,19.47,8597000,CLI
30,6/29/2018,19.79,20.86,19.23,20.28,14281300,CLI
31,5/31/2018,17.16,19.78,17.01,19.77,13491600,CLI
32,4/30/2018,16.49,17.46,16.23,17.17,11810200,CLI
33,3/29/2018,16.87,17.81,15.86,16.71,14295100,CLI
34,2/28/2018,20.07,20.33,16.88,16.89,16715700,CLI
35,1/31/2018,21.38,21.98,19.99,20.07,12277900,CLI
36,12/29/2017,22.22,22.51,21.33,21.56,11314600,CLI
37,11/30/2017,22.84,23.45,21.18,22.13,16318400,CLI
38,10/31/2017,23.54,24.04,22.23,22.77,10178200,CLI
39,9/29/2017,22.91,24.01,22.85,23.71,10280100,CLI
40,8/31/2017,26.31,26.97,22.7,22.89,17819300,CLI
41,7/31/2017,27.12,27.75,25.79,26.24,9416100,CLI
42,6/30/2017,26.63,28.51,26.52,27.14,10283500,CLI
43,5/31/2017,27.13,27.79,25.96,26.61,10351100,CLI
44,4/28/2017,26.82,28.57,26.69,27.05,12076600,CLI
45,3/31/2017,29.38,29.69,26.31,26.94,12384000,CLI
46,2/28/2017,28.1,29.7,27.25,29.15,11725900,CLI
47,1/31/2017,29.06,29.47,27.65,28.02,10134400,CLI
48,12/30/2016,26.9,29.38,26.53,29.02,12088700,CLI
49,11/30/2016,25.63,27.43,24.59,27.05,10272300,CLI
50,10/31/2016,26.88,27.17,25.05,25.68,11492100,CLI
51,9/30/2016,27.78,29.25,26.11,27.22,15280800,CLI
52,8/31/2016,28.06,28.35,26.54,27.76,11753700,CLI
53,7/29/2016,26.94,28.62,26.83,28.2,11137100,CLI
54,6/30/2016,26.03,27.58,25.55,27,13290200,CLI
55,5/31/2016,25.66,26.53,24.3,26.24,13690300,CLI
56,4/29/2016,23.19,25.91,22.47,25.56,12502300,CLI
57,3/31/2016,20.03,23.7,19.93,23.5,12812000,CLI
58,2/29/2016,20.66,20.76,17.35,19.9,24064100,CLI
59,1/29/2016,22.95,23.1,19.46,20.79,21328100,CLI
60,12/31/2015,23.59,24.08,21.69,23.35,20020200,CLI
61,11/30/2015,21.82,24.26,21.49,23.5,20187300,CLI
62,10/30/2015,18.79,23.16,18.67,21.76,27275300,CLI
63,9/30/2015,18.45,20.09,18.01,18.88,22979600,CLI
64,8/31/2015,20.83,21.12,18.21,18.73,18004300,CLI
65,7/31/2015,18.37,21.04,18.23,20.84,25207900,CLI
66,6/30/2015,16.92,19.73,16.89,18.43,27659500,CLI
67,5/29/2015,18.01,18.46,16.85,16.9,10076600,CLI
68,4/30/2015,19.09,19.63,17.83,17.95,9636300,CLI
69,3/31/2015,18.86,20,18.01,19.28,11858900,CLI
70,2/27/2015,19.56,20.11,18.7,18.81,10314900,CLI
71,1/30/2015,19.03,19.95,18.92,19.51,13509900,CLI
72,12/31/2014,19.15,19.6,17.92,19.06,22226100,CLI
73,11/28/2014,18.69,20.11,18.55,19.22,23873200,CLI
74,10/31/2014,18.91,20.02,18.34,18.73,18828900,CLI
75,9/30/2014,21.1,21.46,18.95,19.11,13474100,CLI
76,8/29/2014,21.11,21.88,20.74,21.14,9026700,CLI
77,7/31/2014,21.36,22.05,20.67,21.1,14836400,CLI
78,6/30/2014,21.77,22.44,21.24,21.48,26069200,CLI
79,5/30/2014,20.39,22.19,19.98,21.75,21479700,CLI
80,4/30/2014,20.29,21.71,19.99,20.37,20014700,CLI
81,3/31/2014,22.03,23.23,20.34,20.79,23559900,CLI
82,2/28/2014,20.23,22.91,20,22.25,27127400,CLI
83,1/31/2014,21.12,21.84,19.75,20.23,22190800,CLI
84,12/31/2013,20.3,22.05,20.04,21.48,22173100,CLI
85,11/29/2013,20.61,20.85,19.05,20.36,15686300,CLI
86,10/31/2013,21.65,22.49,20.28,20.56,21774000,CLI
87,9/30/2013,21.73,22.43,20.6,21.94,15958700,CLI
88,8/30/2013,24.15,24.32,20.71,21.6,14207400,CLI
89,7/31/2013,24.35,25.13,23.63,24.06,16068400,CLI
90,6/28/2013,26.45,26.76,22.59,24.49,19667400,CLI
91,5/31/2013,27.64,28.55,26.46,26.5,15947100,CLI
92,4/30/2013,28.31,29.39,26.5,27.77,20280900,CLI
93,3/28/2013,28.23,29.03,28.02,28.61,16639300,CLI
94,2/28/2013,27.35,28.53,26.45,28.38,17231600,CLI
95,1/31/2013,26.14,27.73,25.78,27.17,11640400,CLI
96,12/31/2012,25.41,26.23,25.21,26.11,11419900,CLI
97,11/30/2012,26.05,26.56,24.36,25.28,14022900,CLI
98,10/31/2012,26.19,28.16,25.47,25.99,20343400,CLI
99,9/28/2012,26.73,28.36,26.51,26.6,13300400,CLI
100,8/31/2012,26.97,27.33,26.31,26.7,11399800,CLI
101,7/31/2012,28.75,29.45,26.65,26.79,16085400,CLI
102,6/29/2012,26.68,29.1,26.37,29.07,15329900,CLI
103,5/31/2012,28.67,29.37,26.6,27.24,16661500,CLI
104,4/30/2012,28.47,28.87,26.92,28.72,17295300,CLI
105,3/30/2012,28.62,29.44,27.96,28.82,15537400,CLI
106,2/29/2012,28.89,29.8,27.83,28.6,17586500,CLI
107,1/31/2012,26.64,29.04,25.68,28.76,17838800,CLI
108,12/30/2011,25.34,27.71,24.95,26.69,18058400,CLI
109,11/30/2011,27.08,27.84,24.16,25.48,26628500,CLI
110,10/31/2011,26.08,28.91,23.71,28.06,34681700,CLI
111,9/30/2011,31.15,31.26,26.67,26.75,22508900,CLI
112,8/31/2011,33.77,33.79,25.7,31.15,29785600,CLI
113,7/29/2011,32.63,34.77,32.63,33.27,15578300,CLI
114,6/30/2011,35.25,35.4,31.12,32.94,15775900,CLI
115,5/31/2011,35.44,35.62,33.35,35.36,13720300,CLI
116,4/29/2011,33.59,35.96,32.35,35.32,19986900,CLI
117,3/31/2011,34.08,34.37,31.99,33.9,17890600,CLI
118,2/28/2011,35.27,35.44,32.45,33.94,25429400,CLI
119,1/31/2011,33.05,35.17,32.35,35.02,17921700,CLI
120,12/31/2010,32.18,33.38,29.85,33.06,18946400,CLI
121,11/30/2010,33.76,34.52,30.54,31.75,17832800,CLI
122,10/29/2010,32.56,34.88,31.89,33.58,14419600,CLI
123,9/30/2010,31.3,33.69,30.97,32.71,14233900,CLI
124,8/31/2010,32.79,33.81,29.65,30.85,20644000,CLI
125,7/30/2010,29.46,32.95,27.77,32.22,26062900,CLI
126,6/30/2010,32.69,33.97,29.22,29.73,30675700,CLI
127,5/28/2010,34.45,35.64,30.32,32.98,33144800,CLI
128,4/30/2010,35.07,38.74,34.24,34.36,24059900,CLI
129,3/31/2010,33.7,36.27,33.2,35.25,21342000,CLI
130,2/26/2010,32.93,33.93,30.33,33.54,20417400,CLI
131,1/29/2010,34.4,36.31,32.51,32.62,18834200,CLI
132,12/31/2009,31.14,36.23,30.79,34.57,19007200,CLI
133,11/30/2009,31.12,32.73,29.24,30.69,20756700,CLI
134,10/30/2009,31.95,33.56,30.02,30.95,25221500,CLI
135,9/30/2009,31.7,37.63,29.82,32.33,28313900,CLI
136,8/31/2009,28.06,33.47,27.69,32.03,30407600,CLI
137,7/31/2009,23.18,28.27,21.13,27.91,30904000,CLI
138,6/30/2009,25.15,26.55,21.07,22.8,32974700,CLI
139,5/29/2009,26.11,26.3,21.18,24.71,56811800,CLI
140,4/30/2009,18.99,28.01,18.3,26.86,56915400,CLI
141,3/31/2009,16.68,20.89,13.73,19.81,56271600,CLI
142,2/27/2009,20.13,22.08,16.85,17.08,35548600,CLI
143,1/30/2009,23.99,23.99,19.16,20.32,29792700,CLI
144,12/31/2008,18.73,25.46,14.25,24.5,41870800,CLI
145,11/28/2008,22.69,24.2,13.15,18.97,33060900,CLI
146,10/31/2008,32.99,33.31,17,22.72,39928200,CLI
147,9/30/2008,40.97,42.81,31,33.87,25704400,CLI
148,8/29/2008,38.43,43,37.58,40.42,18104900,CLI
149,7/31/2008,33.54,39.8,32.19,38.38,19229900,CLI
150,6/30/2008,38.4,39.72,33.67,34.17,13095000,CLI
151,5/30/2008,39.17,40,36.94,38.64,13093600,CLI
152,4/30/2008,35.51,40.56,35.49,39.02,14906100,CLI
153,3/31/2008,34.38,37.43,33.5,35.71,17681900,CLI
154,2/29/2008,35.77,37.22,32.89,34.49,16166800,CLI
155,1/31/2008,33.8,35.81,28.28,35.52,22062200,CLI
156,12/31/2007,35.36,36.98,30.41,34,13509900,CLI
157,11/30/2007,39,39.14,33.84,35.69,19321200,CLI
158,10/31/2007,40.57,46.51,38.6,39.59,12866300,CLI
159,9/28/2007,41.55,43.58,39.85,41.1,11918400,CLI
160,8/31/2007,38.7,43.58,36.8,41.76,14892000,CLI
